../pseudorefs/Dyak_2.8.1.fasta	1	1
../pseudorefs/Dyak_CY01A.fasta	1	1
../pseudorefs/Dyak_CY04B.fasta	1	1
../pseudorefs/Dyak_CY20A.fasta	1	1
../pseudorefs/Dyak_CY22B.fasta	1	1
../pseudorefs/Dyak_Jess.fasta	1	1
../pseudorefs/Dyak_NY73PB.fasta	2	1
../pseudorefs/Dyak_SD10.fasta	1	2
../pseudorefs/Dyak_SD11.fasta	1	2
../pseudorefs/Dyak_SD13.fasta	1	2
../pseudorefs/Dyak_SD14.fasta	2	2
../pseudorefs/Dyak_SD15.fasta	1	2
../pseudorefs/Dyak_SD16.fasta	1	2
../pseudorefs/Dyak_SD17.fasta	1	2
../pseudorefs/Dyak_SD18.fasta	1	2
../pseudorefs/Dyak_SD19.fasta	1	2
../pseudorefs/Dyak_SD1.fasta	1	2
../pseudorefs/Dyak_sd25.fasta	1	2
../pseudorefs/Dyak_sd26.fasta	1	2
../pseudorefs/Dyak_sd27.fasta	1	2
../pseudorefs/Dyak_sd28.fasta	1	2
../pseudorefs/Dyak_sd29.fasta	1	2
../pseudorefs/Dyak_SD2.fasta	1	2
../pseudorefs/Dyak_sd30.fasta	1	2
../pseudorefs/Dyak_sd31.fasta	1	2
../pseudorefs/Dyak_sd32.fasta	1	2
../pseudorefs/Dyak_SD3.fasta	1	2
../pseudorefs/Dyak_SD4.fasta	1	2
../pseudorefs/Dyak_SD5.fasta	1	2
../pseudorefs/Dyak_SD6.fasta	1	2
../pseudorefs/Dyak_SD7.fasta	1	2
../pseudorefs/Dyak_SD8.fasta	1	2
../pseudorefs/Dyak_SD9.fasta	1	2
../pseudorefs/Dyak_ST.fasta	1	1
../pseudorefs/Dyak_Tai18E2.fasta	1	1
